index,rank,Protocol,Domain,Primary,Path,Num_Paths,Num_Symbol
80558,3.51,0,3,9,11,1,4
243694,3.92,0,8,5,4,2,4
133283,8.35,0,3,7,76,5,14
570659,0.0,0,3,6,16,2,5
558012,5.09,0,9,10,5,2,4
249043,5.88,0,3,11,17,2,5
10144,5.01,0,3,11,15,2,5
8858,4.72,0,7,4,23,3,6
339328,5.13,0,15,7,18,2,6
573012,1.32,0,2,7,8,1,5
188308,2.48,0,3,9,6,1,3
195450,5.62,0,3,3,16,2,5
387459,3.41,0,4,11,6,2,4
222704,4.85,0,9,4,29,3,6
62969,5.03,0,3,11,8,1,4
199424,4.01,0,12,5,17,3,6
566938,0.0,0,3,9,6,2,4
393868,7.89,0,10,5,30,3,5
579664,4.54,0,3,4,4,2,3
341141,7.13,0,3,14,18,2,5
368554,3.36,0,3,8,19,3,5
461952,5.73,0,7,3,28,3,9
438626,4.53,0,3,12,12,1,4
377764,3.41,0,3,7,16,1,4
463497,4.57,0,3,12,8,2,4
134143,4.3,0,3,10,10,2,4
349303,3.86,0,3,10,40,4,7
464190,4.9,0,11,3,6,2,5
66286,1.62,0,3,5,23,2,6
566634,0.0,0,50,14,0,0,9
486876,5.75,0,3,9,24,3,6
75835,4.43,0,7,6,34,5,9
419976,4.76,0,3,8,17,2,5
592621,0.0,0,9,13,0,0,3
95128,4.88,0,3,6,16,3,6
411305,3.2,0,3,10,19,2,6
156858,3.94,0,6,4,24,3,7
8314,2.9,0,3,15,5,2,4
567702,2.88,0,3,13,8,2,3
504028,7.89,0,10,5,22,3,5
422214,2.72,0,3,7,9,2,3
96472,3.09,0,3,15,10,1,5
236632,4.58,0,3,7,10,2,4
64911,4.86,0,13,2,27,3,7
598567,2.7,0,2,13,4,2,4
340949,5.08,0,9,3,15,4,7
184894,3.18,0,3,11,21,2,5
19067,2.51,0,3,15,11,2,4
487161,0.0,0,10,9,8,1,4
189233,5.81,0,12,4,19,3,5
358671,3.11,0,6,4,24,3,7
489241,4.36,0,3,13,21,1,6
144156,7.89,0,10,5,21,3,5
79488,2.73,0,3,10,12,1,4
53659,2.91,0,3,8,11,1,3
144937,2.77,0,3,8,13,1,4
562591,2.7,0,3,14,11,2,4
3821,2.9,0,3,6,9,3,5
357070,6.37,0,8,4,25,2,7
223043,4.65,0,7,3,26,3,6
440248,2.69,0,3,15,13,2,3
195315,5.18,0,10,4,19,2,5
396651,1.68,0,3,11,11,2,4
203837,3.39,0,3,18,21,2,5
319831,3.17,0,3,6,14,2,4
593494,2.33,0,2,8,4,2,4
388950,2.52,0,3,14,9,1,3
313206,3.93,0,3,11,11,1,4
557031,3.05,0,6,4,14,2,5
175234,3.43,0,8,7,6,2,4
421106,4.68,0,3,8,25,3,6
160931,4.47,0,3,5,8,2,3
557058,0.0,0,2,7,13,1,5
225511,0.0,0,3,8,14,1,4
493094,5.14,0,3,2,7,2,4
333839,2.68,0,2,4,10,1,5
68612,3.58,0,3,8,28,3,6
364057,4.69,0,6,5,5,2,4
31384,5.49,0,3,6,82,7,11
217496,0.0,0,3,14,26,1,6
559609,0.0,0,8,29,0,0,2
582571,3.11,0,3,9,16,3,6
314777,2.65,0,5,10,21,2,6
31417,1.79,0,3,17,10,2,4
11592,4.85,0,7,2,25,3,6
111899,4.91,0,2,5,19,2,5
86348,2.86,1,3,9,84,4,11
353382,3.19,0,3,6,19,2,4
514654,2.73,0,3,13,13,1,5
99147,2.51,0,5,5,13,1,4
295720,4.91,0,2,5,21,2,5
309606,4.58,0,3,7,18,2,5
252538,6.75,0,3,11,22,4,5
91468,5.03,0,11,4,22,3,6
379927,3.34,0,3,6,23,2,7
474555,5.27,0,3,9,24,1,6
327203,4.63,0,3,8,8,2,3
251211,4.6,0,11,3,17,2,6
484603,4.76,0,9,3,12,2,6
117442,4.54,0,3,8,21,3,6
287184,5.25,0,3,5,24,3,6
363460,4.95,0,3,5,25,2,5
218638,2.88,0,5,7,22,2,7
143476,2.95,0,3,8,12,1,5
609,4.97,0,2,4,19,3,5
281101,3.31,0,3,9,14,2,6
497455,4.73,0,3,14,12,1,4
498139,4.36,0,2,4,7,1,4
242606,0.0,0,10,12,9,1,4
71705,5.14,0,3,9,16,3,4
192124,2.76,0,3,14,11,1,5
161160,4.93,0,2,2,12,2,4
318025,4.55,0,3,14,17,2,7
79429,3.19,0,3,13,16,2,5
230459,3.22,0,7,4,11,1,4
84772,5.51,0,3,6,17,4,6
309492,4.64,0,6,3,14,2,5
576613,0.0,0,3,11,10,1,4
46715,4.75,0,10,7,17,3,5
266454,4.81,0,10,2,46,5,10
8584,5.55,0,3,8,33,4,6
10167,2.16,0,3,7,12,1,4
261460,5.55,0,3,8,42,4,6
280599,4.22,0,3,13,10,1,4
90956,3.56,0,3,16,26,3,6
468609,4.82,0,3,4,11,2,4
448804,4.53,0,3,15,9,1,4
324077,4.66,0,3,6,12,1,4
270209,4.38,0,3,10,18,3,5
588883,0.0,0,13,19,0,0,2
503247,1.28,0,3,7,12,1,4
483283,5.46,0,7,8,13,2,5
242870,3.07,0,3,10,17,1,4
466187,6.68,0,3,3,15,2,4
365545,4.53,0,12,9,13,2,7
81778,5.06,0,3,4,51,4,10
587833,0.0,0,11,6,10,2,5
261041,3.18,0,3,15,20,1,5
256189,3.55,0,3,9,22,2,5
214141,4.85,0,7,2,25,3,6
456391,4.88,0,3,5,15,1,5
438554,3.19,0,5,10,11,2,5
280598,4.58,0,6,3,60,5,9
433137,4.98,0,8,7,5,2,4
187269,4.31,0,3,11,9,1,3
56312,4.55,0,11,6,16,3,7
433393,2.66,0,3,8,12,2,4
358847,10.0,2,3,9,342,7,41
59228,4.64,0,3,13,12,2,4
470160,5.14,0,3,4,27,4,7
561593,3.63,0,3,11,12,2,5
489406,3.86,0,3,4,9,1,3
479246,5.72,0,13,4,10,2,5
346765,4.73,0,9,4,25,3,7
39763,4.38,0,3,10,11,2,5
331129,3.72,0,3,5,13,2,4
500151,4.76,0,7,3,16,3,5
248811,2.85,0,12,8,15,2,6
410009,3.13,0,3,8,18,2,5
266457,2.41,0,3,11,11,2,4
287391,3.86,0,3,8,5,2,3
442214,3.66,0,3,9,13,1,4
563321,3.75,0,3,8,11,1,3
517576,5.55,0,3,8,41,4,7
19829,3.29,0,3,5,7,2,3
250799,4.68,0,8,4,9,2,4
463675,4.61,0,3,3,15,2,4
580898,0.0,0,3,8,29,4,6
92141,3.85,0,3,10,9,2,4
591345,0.0,0,6,12,0,0,3
109379,2.87,0,3,7,21,2,5
226067,2.72,0,3,14,13,1,5
366009,0.0,0,3,11,10,2,4
71164,4.64,0,12,5,7,2,4
583131,2.6,0,2,6,12,2,5
452693,4.05,0,3,16,19,2,5
66598,5.3,0,3,4,26,3,6
129931,4.37,0,3,9,21,2,6
227545,5.37,0,12,8,27,3,7
316039,2.8,0,3,11,15,1,5
597524,0.0,0,4,4,0,0,2
451706,2.88,0,10,12,8,1,4
170498,2.51,0,3,16,13,2,5
578606,0.0,0,3,16,0,0,2
438760,4.95,0,3,7,5,2,3
245989,2.54,0,3,6,9,2,4
409581,4.53,0,3,12,12,1,4
240461,4.9,0,3,4,15,1,4
141604,3.54,0,3,10,26,2,5
18478,3.95,0,3,7,10,1,4
426111,5.63,0,3,8,22,2,4
71444,6.7,0,13,4,27,3,7
154473,3.8,0,3,8,12,1,4
307858,3.61,0,3,8,13,2,4
153478,3.83,0,3,12,13,1,4
189528,4.21,0,3,12,23,2,6
396586,5.54,0,3,8,30,4,7
191076,2.83,0,11,6,4,2,5
327085,4.43,0,3,6,58,5,10
337597,5.55,0,3,8,46,4,6
454959,2.63,0,11,8,11,1,5
348987,4.91,0,14,7,35,3,9
563515,0.0,0,3,10,0,0,2
238937,2.06,0,2,14,14,1,5
416378,3.39,0,2,8,10,2,4
80616,3.48,0,3,8,10,2,5
295069,2.26,1,3,6,83,3,17
306207,0.0,0,15,8,9,1,4
275802,1.12,0,5,9,9,2,5
410622,5.74,0,3,9,23,3,5
288118,4.55,0,3,8,19,3,5
213181,3.02,0,3,13,10,2,4
580379,0.0,0,3,14,6,1,5
430747,3.2,0,3,8,12,2,5
367266,4.67,0,3,3,15,2,5
208343,6.22,0,3,6,15,3,5
382541,3.17,0,3,14,12,1,4
99902,4.43,0,3,8,27,3,7
64848,5.01,0,16,2,9,2,5
10296,5.02,0,10,4,40,4,9
571845,0.0,0,29,8,0,0,4
265717,3.57,0,3,10,11,2,4
320481,4.64,0,10,7,15,2,6
514459,3.43,0,3,7,8,1,4
558250,2.54,0,3,18,16,2,5
310503,4.87,0,10,4,32,3,10
588764,0.0,0,3,15,8,1,4
24,5.29,0,3,12,16,3,4
158644,5.22,0,11,6,14,3,6
519343,5.12,0,14,5,21,4,7
391869,5.07,0,3,4,9,2,5
600624,0.0,0,8,7,0,0,2
289005,4.66,0,3,14,26,2,5
239136,4.89,0,9,8,7,2,4
160591,4.77,0,11,5,21,4,7
54530,7.89,0,10,5,28,4,7
602135,0.0,0,3,14,0,0,2
282778,4.74,0,3,14,19,2,5
594761,2.3,0,10,4,9,1,5
361364,2.6,0,3,12,11,2,4
571413,0.0,0,2,8,12,1,4
43274,5.02,0,3,4,25,4,6
489975,4.69,0,6,8,5,2,4
303726,2.18,0,3,8,11,2,4
562637,0.0,0,6,16,0,0,3
169932,3.62,0,6,4,8,1,3
346801,5.33,0,10,7,23,2,6
461346,4.02,0,3,13,13,2,6
96579,4.69,0,11,6,11,2,5
590300,2.66,0,3,11,15,2,4
232585,5.72,0,13,4,22,2,6
65453,3.67,0,3,6,12,1,4
24317,3.56,0,3,21,10,1,4
345821,4.13,0,9,4,26,2,6
507449,5.16,0,3,16,16,3,6
390125,4.12,0,3,10,17,2,5
559077,4.57,0,6,8,13,2,6
162483,4.77,0,3,12,13,2,5
506714,3.68,0,3,12,27,1,6
194613,4.67,0,9,4,24,4,7
353286,0.0,1,3,6,88,7,18
19844,4.71,0,8,3,35,3,9
391063,3.65,0,7,10,16,2,7
249274,3.24,0,3,10,12,1,4
572203,0.0,0,11,7,12,2,6
259247,2.86,1,3,9,80,4,10
354750,4.27,0,3,3,5,1,3
516530,3.18,1,3,12,77,4,14
245200,4.72,0,7,3,26,3,6
507152,5.07,0,3,5,7,2,4
242562,0.0,0,3,7,10,1,3
202226,5.33,0,3,5,25,3,6
13083,3.36,0,3,13,26,2,5
252607,4.67,0,13,9,9,2,5
566558,0.0,0,21,10,0,0,2
236580,5.74,0,3,9,23,3,5
387673,1.41,0,10,6,16,2,4
44635,4.79,0,7,3,16,2,6
143783,5.03,0,7,8,23,3,8
359108,4.31,0,3,12,31,3,6
392189,2.84,0,3,10,12,2,4
455565,4.97,0,6,3,50,6,10
155429,3.86,0,3,9,16,1,5
482190,4.53,0,6,6,5,2,4
229920,4.86,0,8,6,4,2,4
424891,5.58,0,9,6,13,3,5
54559,2.4,0,3,9,12,2,4
435566,4.56,0,3,8,17,2,6
454459,5.89,0,3,9,14,1,3
444992,3.09,0,2,19,9,2,4
282285,3.5,0,3,5,11,1,5
424581,4.67,0,3,8,17,3,5
22173,3.73,0,3,16,19,2,5
180170,5.72,0,13,4,14,3,6
449495,4.24,0,3,15,9,3,5
598929,1.87,0,3,20,15,2,5
572165,4.28,0,6,7,20,4,8
301107,3.38,0,3,12,11,1,5
132066,2.99,0,3,12,3,1,3
70790,0.0,0,10,7,10,1,4
21513,2.52,0,5,10,9,1,4
409956,5.94,0,3,12,52,4,9
419021,2.93,0,3,6,11,1,4
579269,3.22,0,3,16,14,2,5
504615,2.93,0,10,6,5,2,4
514294,2.55,0,3,13,9,2,4
478107,2.96,0,3,8,6,1,4
197843,4.7,0,8,5,16,2,6
495644,4.96,0,7,3,33,3,8
218223,2.67,0,10,11,11,1,4
105890,5.33,0,3,5,19,2,4
573215,2.83,0,2,6,21,2,6
455066,2.53,0,3,6,14,2,4
277174,3.17,0,2,8,8,2,4
582402,0.0,0,9,14,0,0,3
278991,2.75,0,3,9,25,2,6
426929,4.52,0,3,4,25,2,5
255395,3.11,0,3,9,22,4,6
431104,4.78,0,3,6,18,2,5
33009,4.43,0,3,7,21,3,6
565963,2.61,0,3,9,12,2,5
435331,0.0,0,14,8,24,2,7
196449,3.32,0,3,9,9,1,4
510570,5.01,0,8,7,14,4,6
516055,2.53,0,5,4,11,1,6
585148,2.76,0,3,16,11,2,4
45613,2.03,0,3,9,12,2,4
467268,4.59,0,3,8,21,3,6
401951,3.41,0,3,9,18,2,6
91773,2.78,0,3,14,11,1,4
476714,4.99,0,3,4,30,4,8
215371,3.31,0,3,14,20,3,5
416630,4.76,0,10,4,19,3,7
36225,0.0,0,10,9,9,1,4
94783,4.33,0,3,3,13,3,5
100432,4.56,0,3,9,30,3,5
162157,4.68,0,8,3,18,2,6
147286,4.91,0,14,7,10,2,6
32560,4.93,0,3,9,26,2,7
412914,3.97,0,13,4,15,3,6
463247,2.51,0,3,21,8,2,6
62840,2.74,0,3,8,5,2,3
125708,4.68,0,3,10,15,2,4
455391,7.27,0,3,11,23,3,4
111288,5.19,0,7,6,31,1,7
557477,1.92,0,2,7,7,2,5
141730,3.57,0,3,10,17,1,4
158410,3.57,0,3,7,15,3,4
448192,2.87,0,5,9,8,1,5
557157,0.0,0,3,14,0,0,2
362681,4.72,0,3,7,6,1,4
513736,4.27,0,3,3,11,2,3
323102,4.83,0,3,8,30,2,6
488167,3.05,0,3,16,7,1,4
435687,4.56,0,3,10,15,2,4
588604,0.0,0,2,7,0,0,2
46346,4.87,0,11,7,10,1,5
384361,4.78,0,3,10,11,2,5
511207,3.25,0,5,14,13,3,6
246635,4.88,0,3,9,22,2,5
320200,4.78,0,3,7,14,3,5
298161,4.66,0,3,14,29,2,6
350543,4.61,0,3,5,12,1,4
361095,0.52,0,3,21,11,1,4
288504,4.68,0,11,3,42,5,9
142828,3.96,0,3,3,9,2,4
213394,3.11,0,3,9,23,3,6
207109,5.74,0,3,9,19,3,5
562514,1.66,0,3,7,16,2,6
602816,2.6,0,6,5,17,2,6
474709,4.68,0,3,11,25,3,6
195305,3.76,0,3,7,23,2,5
101332,5.04,0,7,3,7,2,5
369280,3.74,0,3,5,13,1,4
93780,5.27,0,3,2,25,3,6
447900,5.65,0,11,8,11,3,5
332512,2.66,0,8,5,6,2,5
557545,0.0,0,3,11,0,0,2
584992,2.89,0,3,5,18,1,6
82278,3.72,0,5,9,23,3,6
97298,3.52,0,3,6,9,1,4
496042,1.99,0,6,16,12,1,6
209508,4.55,0,13,6,22,3,7
38960,3.63,0,3,8,13,1,4
90504,4.54,0,3,3,14,2,4
68195,3.85,0,3,10,17,2,5
35356,4.14,0,3,18,21,2,5
420474,3.37,0,3,11,6,1,4
111010,4.67,0,26,2,9,2,5
106581,3.47,0,3,6,13,2,5
587383,2.77,0,3,6,21,2,8
107650,4.82,0,14,2,26,3,8
106480,3.16,0,15,8,10,1,4
168609,3.04,0,3,22,13,1,4
215987,3.22,0,3,6,20,2,6
107008,2.55,0,3,10,17,1,4
386051,3.46,0,3,5,21,3,6
62926,5.73,0,3,13,16,3,5
164751,3.81,0,3,7,14,3,5
383087,4.63,0,3,9,8,1,4
469070,5.16,0,12,4,46,5,10
472118,3.87,0,3,15,9,1,4
386104,3.09,0,6,4,11,2,5
220629,5.69,0,3,4,27,4,7
75661,5.02,0,12,3,38,3,9
314707,3.16,0,3,13,21,2,5
398053,4.95,0,7,2,40,4,9
584722,1.22,0,3,8,4,2,4
437540,5.0,0,3,13,21,2,5
131789,4.19,0,3,9,13,2,5
483472,5.39,0,11,5,18,2,7
229981,4.25,0,3,7,7,2,3
87237,0.0,0,3,7,12,1,4
558666,0.0,0,12,31,0,0,5
360258,3.74,0,5,10,15,1,5
11687,3.9,0,9,4,29,3,8
453830,4.8,0,3,5,19,2,5
342660,2.5,0,3,9,13,1,4
316180,2.78,0,3,10,14,1,4
514322,3.46,0,2,5,17,1,6
74427,3.54,0,3,6,14,2,4
65337,3.82,0,3,23,7,2,5
475977,2.87,0,5,9,12,1,5
319928,3.95,0,3,8,21,2,5
292950,2.01,0,3,17,11,1,4
367114,3.32,0,3,11,23,1,6
108634,2.5,0,3,9,12,1,4
361409,3.6,0,3,15,18,2,4
203108,5.33,0,3,5,13,2,4
457056,3.87,0,7,5,5,2,4
219981,3.64,0,3,6,27,4,6
334311,3.07,0,3,15,12,1,4
291617,4.22,0,3,8,21,2,5
185431,5.26,0,14,6,19,3,5
567258,2.48,0,5,9,17,3,7
342917,2.77,0,3,12,7,1,3
242582,6.13,0,3,9,19,3,6
226831,2.9,0,3,11,15,3,5
201539,4.8,0,4,16,10,1,4
56057,2.73,0,3,11,6,1,4
202961,5.69,0,3,4,22,4,6
320957,1.67,0,3,16,12,1,4
225660,5.19,0,8,9,8,2,4
87495,4.27,0,3,7,14,4,6
515731,4.65,0,11,3,26,3,8
331602,3.54,0,3,8,20,3,5
455719,4.58,0,12,2,7,2,5
576401,3.24,0,3,12,9,1,4
430121,4.72,0,3,9,17,2,6
571837,3.23,0,3,7,3,1,2
342518,3.81,0,3,8,16,2,5
224527,3.08,0,3,9,7,1,4
402987,4.91,0,8,4,13,2,4
363827,3.57,0,3,11,6,1,4
393026,3.89,0,3,9,22,3,5
33674,4.21,0,3,9,14,1,5
475596,5.48,0,3,7,28,7,9
82220,7.26,0,5,3,22,3,6
451096,8.08,0,3,6,16,3,5
565927,1.16,0,4,13,6,2,4
459592,3.26,0,3,4,27,3,6
43816,7.64,0,3,9,18,2,5
472001,2.69,0,3,15,14,2,3
286473,4.99,0,3,3,18,2,5
426423,4.68,0,3,7,11,2,4
377917,5.58,0,3,9,14,2,5
179643,4.91,0,9,3,4,2,4
449983,5.02,0,3,7,19,3,5
486528,4.73,0,14,6,38,6,9
103963,3.57,0,2,6,19,3,5
3209,2.6,0,3,13,9,1,4
262408,3.34,0,3,10,13,2,6
466590,4.68,0,3,12,9,1,4
569485,0.0,0,3,17,19,2,6
160615,3.39,0,3,10,12,2,4
170162,4.62,0,3,13,4,2,4
292803,4.94,0,4,4,7,1,5
348366,4.78,0,7,3,30,3,8
591445,0.0,0,14,4,0,0,3
359606,3.6,0,3,7,13,1,4
295450,4.68,0,3,9,22,2,6
358132,5.72,0,11,2,10,2,5
479456,3.33,0,3,13,13,1,4
486610,4.37,0,5,9,17,2,6
602741,0.0,0,3,15,32,4,8
306904,3.29,0,3,11,14,1,5
507238,2.55,0,3,11,12,2,5
563702,3.34,0,5,3,20,2,6
106921,3.43,0,3,4,6,1,4
368046,4.11,0,3,15,33,2,7
583728,1.69,0,5,9,16,2,6
299960,4.6,0,3,5,21,1,5
86638,3.8,0,3,8,12,1,4
19108,4.96,0,3,11,11,3,5
79875,1.91,0,11,8,10,1,5
50455,0.0,0,3,8,9,1,4
408806,2.99,0,3,4,12,1,4
438586,2.56,0,5,10,18,2,6
494166,6.38,0,7,7,39,6,10
597673,3.29,0,3,7,4,2,3
181990,4.7,0,3,4,20,3,6
130842,2.74,0,12,7,5,2,4
245787,2.59,0,3,6,15,3,5
169014,2.39,1,2,8,78,8,17
395278,0.0,0,10,10,10,1,4
150413,4.53,0,3,7,6,2,3
53548,2.61,0,3,13,5,2,3
35204,5.37,0,3,7,4,2,4
286851,4.75,0,3,9,9,1,4
133107,4.7,0,3,5,11,2,5
63555,2.82,0,3,8,19,2,5
318897,3.49,0,3,7,23,2,5
594018,5.67,0,11,4,18,2,6
574652,0.0,0,50,6,0,0,10
458701,5.58,0,14,7,8,2,4
224231,4.1,0,3,13,16,1,4
408828,3.25,0,11,4,5,1,4
105579,3.78,0,3,11,8,1,3
456839,2.65,0,3,7,4,2,4
97541,4.53,0,3,7,6,2,3
423519,2.61,0,3,8,10,1,3
267704,3.41,0,3,7,27,3,5
394917,4.98,0,9,5,6,2,6
179376,4.6,0,8,2,53,6,12
356908,2.83,0,12,3,12,2,5
181991,2.81,0,12,6,20,2,6
2831,3.41,0,3,11,16,2,4
513579,3.76,0,3,8,14,2,6
17823,3.41,0,3,9,14,2,4
589374,2.96,0,2,16,8,2,4
351487,2.85,0,8,8,15,1,5
186177,4.88,0,10,4,27,5,10
336054,1.43,0,3,7,14,2,6
457214,4.75,0,8,3,27,3,7
454448,5.73,0,3,13,15,3,5
250703,2.88,0,3,7,14,2,5
41925,2.91,0,3,7,15,1,4
37952,3.68,0,3,9,20,2,5
186041,4.65,0,8,4,12,2,5
259603,2.93,0,3,14,6,2,4
401873,4.63,0,3,2,13,2,5
281619,3.54,0,3,25,19,2,7
378599,3.41,0,3,9,17,2,5
246230,4.0,0,3,14,9,1,4
321303,7.14,0,3,3,52,6,10
141865,5.16,0,3,12,12,1,4
402369,3.56,0,3,10,7,1,4
122740,3.22,0,3,13,14,3,5
223190,2.11,0,3,11,10,1,4
581356,0.0,0,3,16,19,3,5
260704,3.36,0,3,12,13,1,4
198131,3.72,0,3,7,23,2,5
79139,5.05,0,10,8,14,2,5
140422,3.51,0,18,5,36,4,9
232095,3.51,0,13,6,11,3,6
287944,4.63,0,3,8,8,2,3
244339,4.69,0,7,6,23,3,8
41364,3.88,0,3,7,16,2,5
571331,0.0,0,3,17,13,2,6
496151,4.54,0,5,5,17,1,6
189912,5.17,0,14,2,12,2,6
467035,4.67,0,3,6,9,1,4
434242,5.31,0,3,9,14,3,5
36493,0.0,0,3,14,26,1,6
126629,5.07,0,13,5,16,3,5
335330,2.69,0,3,12,8,2,3
85979,2.68,0,3,13,5,2,4
253968,3.76,0,3,13,12,1,4
98137,4.24,0,5,5,34,4,7
414941,5.12,0,13,5,10,2,6
585305,1.19,0,2,6,10,1,4
496410,3.92,0,3,11,14,3,5
87379,5.53,0,8,7,54,5,11
372668,5.63,0,3,9,12,2,4
575957,0.0,0,18,6,0,0,2
294235,5.29,0,7,3,35,4,8
106178,5.23,0,3,9,17,1,7
377212,3.62,0,3,11,20,2,5
132318,3.73,0,3,13,12,1,4
163638,4.14,0,10,9,12,2,4
558001,5.09,0,9,10,6,2,4
432957,1.47,0,2,4,11,1,5
586032,3.45,0,6,4,13,2,6
160872,4.68,0,8,4,9,1,3
158759,5.72,0,13,4,20,2,6
223197,3.36,0,3,15,27,3,6
159989,4.89,0,9,3,10,2,5
284232,4.55,0,6,3,9,1,5
173335,3.61,0,6,9,12,2,6
240658,4.6,0,3,8,16,3,5
111728,4.92,0,9,3,6,2,6
45735,4.84,0,6,3,12,3,5
196284,3.38,0,3,7,14,2,4
218687,10.0,1,3,7,82,5,13
7227,2.86,1,3,9,81,4,13
563667,1.28,0,3,21,0,0,2
449222,2.25,0,2,7,11,1,4
41731,4.33,0,3,7,10,2,5
392577,4.85,0,7,2,23,3,6
556458,0.0,0,21,10,0,0,2
601124,0.0,0,12,17,0,0,2
417618,2.76,0,3,14,21,1,4
146515,7.72,0,3,2,13,3,5
96687,3.39,0,3,13,16,3,5
190246,5.45,0,3,3,10,1,3
83144,2.46,0,12,4,6,2,5
463555,3.6,0,3,15,17,2,5
84350,4.64,0,3,10,16,2,6
345378,3.22,0,3,8,10,2,3
40976,3.93,0,3,3,19,2,5
587846,0.0,0,10,6,6,2,4
165506,3.72,0,15,7,10,1,4
82824,5.24,0,8,3,21,2,7
579762,0.0,0,5,15,11,1,5
570671,0.0,0,3,17,13,2,6
372020,1.33,0,2,6,11,1,5
65856,5.04,0,7,2,8,2,5
128696,5.55,0,3,9,8,2,4
76042,4.63,0,3,8,30,3,6
225966,5.58,0,6,8,20,2,6
485498,2.51,0,4,7,13,1,4
404653,4.67,0,3,8,21,2,5
439283,3.68,0,3,16,17,2,5
198365,5.18,0,8,6,24,4,8
459883,2.46,1,3,8,82,7,16
120096,5.74,0,3,9,20,3,5
456393,4.98,0,6,3,17,2,6
106022,2.91,1,3,7,339,3,100
149718,4.15,0,3,11,23,4,8
408862,4.01,0,3,12,9,1,4
11055,4.07,0,3,4,18,2,5
380728,5.86,0,9,6,12,2,4
190467,5.39,0,3,3,13,1,3
61570,4.78,0,11,7,19,3,6
256197,4.63,0,3,8,20,2,5
271813,4.71,0,10,5,17,2,5
515037,5.45,0,11,5,7,2,4
411553,4.73,0,3,7,10,1,4
203276,4.56,0,3,12,13,2,5
92570,3.81,0,3,18,19,2,5
178705,2.91,0,3,10,16,2,6
562478,0.0,0,2,6,7,1,4
228231,0.58,0,9,4,4,1,3
262315,4.91,0,3,2,30,3,7
227984,4.99,0,12,3,14,2,4
210497,4.54,0,2,10,15,1,4
403514,7.03,1,3,10,387,10,14
448335,4.05,0,3,9,21,3,6
318223,5.58,0,9,6,27,3,5
374960,4.85,0,3,7,35,5,8
105541,0.0,0,10,13,7,2,4
294173,2.52,0,3,9,9,2,3
101355,4.87,0,8,8,26,3,6
488032,4.89,0,3,10,5,2,3
434422,4.73,0,3,13,10,1,4
127473,4.75,0,3,8,18,2,5
212375,3.73,0,9,3,15,1,5
374679,2.51,0,3,15,12,2,4
183050,3.49,0,13,4,24,2,7
491143,2.55,1,6,10,87,3,16
80392,2.72,0,17,7,16,3,7
197875,3.5,0,3,7,26,3,5
378016,4.08,0,3,10,16,2,5
452170,4.62,0,12,5,5,2,4
457886,6.04,2,3,5,2074,10,372
57629,4.8,0,3,4,20,2,5
233370,3.55,0,5,16,5,2,5
269725,4.96,0,11,4,8,1,3
303128,3.37,0,3,11,24,1,6
123165,4.7,0,9,5,8,2,6
73209,5.08,0,14,7,6,2,4
388791,3.64,0,3,16,13,1,4
583724,0.0,0,3,11,5,2,4
238412,3.86,0,3,5,21,2,7
72707,4.71,0,2,5,15,2,6
139768,3.28,0,3,11,6,2,4
427860,6.77,0,3,8,37,3,10
9783,5.27,0,3,3,11,1,3
388769,2.66,0,11,8,8,2,4
183394,5.72,0,13,4,20,2,6
115834,4.98,0,3,7,5,2,4
593910,3.26,0,3,11,15,2,4
134833,4.09,0,3,15,12,1,4
74943,4.44,0,3,4,19,2,6
129975,4.77,0,7,2,12,2,6
556257,2.15,0,3,8,10,1,5
495477,1.7,0,3,11,10,2,5
380880,3.91,0,6,5,23,2,6
517578,4.8,0,5,7,9,3,6
347541,3.78,0,6,4,21,2,6
496404,2.76,0,3,8,8,2,3
516397,4.61,0,3,10,5,2,4
34251,5.58,0,7,8,12,3,5
24254,4.69,0,10,3,9,2,4
20981,2.7,0,3,10,14,1,4
392783,5.58,0,6,8,20,2,6
355988,5.65,0,5,5,19,4,6
279817,4.94,0,2,6,27,3,6
435922,3.56,0,3,7,27,3,5
28498,1.35,0,3,14,9,1,3
463845,4.61,0,3,6,14,1,4
594418,3.21,0,3,4,23,3,11
107878,3.74,0,3,10,17,1,4
589442,0.0,0,10,14,10,1,5
587270,0.0,0,21,8,0,0,2
102191,3.05,0,3,10,14,1,5
362528,4.54,0,3,12,17,3,5
129917,5.06,0,8,3,15,3,5
137808,5.55,0,3,8,39,4,6
84647,2.55,0,0,25,11,1,4
188045,4.64,0,3,9,18,3,5
395908,4.88,0,3,6,43,6,10
440662,2.9,0,5,10,9,3,6
105282,4.78,0,3,3,19,3,4
411378,0.0,0,3,7,10,1,3
375320,1.58,0,14,6,9,1,6
437420,3.07,0,3,10,10,1,4
127753,4.08,0,3,9,15,1,5
91809,3.39,0,3,5,23,2,5
168958,5.09,0,9,9,26,3,6
402468,4.9,0,3,10,33,3,7
196123,4.72,0,3,7,40,4,8
236565,3.22,0,3,11,8,1,4
265293,0.0,0,10,5,9,1,4
599643,0.0,0,3,12,0,0,2
478892,2.49,0,11,6,5,2,4
32447,3.99,0,9,3,9,2,4
144366,4.7,0,3,8,43,4,9
252775,2.93,0,5,4,15,1,5
24718,2.98,0,3,9,8,1,3
601557,2.81,0,3,15,16,2,5
272837,5.37,0,12,8,22,2,6
28851,5.74,0,3,9,22,3,5
245506,2.69,0,3,11,26,1,6
470091,3.83,0,2,9,19,4,6
